               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.036329,            0.015335,          0.00093251,             0.89993,             0.83734,             0.87588,             0.52895,            0.029581,             0.01735,            0.000272,             0.00307,             0.00307,             0.00307
                  37,            0.035543,            0.015465,           0.0008261,             0.86973,             0.84952,             0.86693,             0.50498,            0.030788,            0.016871,          0.00029472,            0.002872,            0.002872,            0.002872
                  38,             0.03503,            0.014938,           0.0007105,             0.89258,             0.85329,             0.88768,             0.53893,             0.02992,            0.015855,          0.00023297,            0.002674,            0.002674,            0.002674
                  39,            0.034102,            0.014653,           0.0007481,             0.89452,             0.82331,             0.86925,             0.50915,            0.031685,            0.017554,          0.00025257,            0.002476,            0.002476,            0.002476
                  40,            0.035177,            0.015305,          0.00071982,             0.88016,              0.8353,             0.86892,              0.5056,            0.030268,            0.018879,          0.00018958,            0.002278,            0.002278,            0.002278
                  41,            0.033676,            0.014867,          0.00070275,              0.8975,             0.82382,             0.86691,             0.51523,            0.030135,            0.017051,          0.00015029,             0.00208,             0.00208,             0.00208
                  42,            0.033625,            0.014779,          0.00062398,             0.86337,             0.83133,             0.85351,             0.50766,            0.030432,            0.017675,          0.00017501,            0.001882,            0.001882,            0.001882
                  43,            0.033424,            0.014477,          0.00072329,             0.90092,             0.82194,             0.85948,             0.52049,            0.029945,            0.019021,          0.00023603,            0.001684,            0.001684,            0.001684
                  44,            0.032313,            0.014436,          0.00063935,             0.90214,             0.81635,             0.86539,             0.53217,            0.028897,            0.017254,          0.00020246,            0.001486,            0.001486,            0.001486
                  45,            0.033111,            0.014746,           0.0006179,             0.88013,             0.82562,             0.86597,             0.50414,            0.031798,            0.018375,          0.00019388,            0.001288,            0.001288,            0.001288
                  46,            0.032681,            0.014495,          0.00048625,             0.88542,             0.83509,             0.87489,             0.51776,             0.03085,            0.018053,          0.00011354,             0.00109,             0.00109,             0.00109
                  47,            0.031261,            0.013955,          0.00048155,             0.89044,             0.83321,             0.87059,             0.52182,            0.029419,            0.017976,          0.00012714,            0.000892,            0.000892,            0.000892
                  48,            0.031862,            0.014401,          0.00046021,             0.89575,             0.81743,             0.86101,             0.51764,            0.030003,            0.018997,           0.0001089,            0.000694,            0.000694,            0.000694
                  49,            0.031316,            0.014363,          0.00039793,             0.90555,             0.81443,             0.86188,             0.52233,            0.029808,            0.018403,          0.00011306,            0.000496,            0.000496,            0.000496
