               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.033901,            0.014875,          0.00073038,             0.91505,             0.81751,             0.85426,             0.50851,            0.029381,            0.019016,          0.00012354,             0.00307,             0.00307,             0.00307
                  37,            0.033368,            0.014878,          0.00064978,              0.9123,             0.82457,             0.85135,             0.50576,            0.030887,            0.019508,          0.00015019,            0.002872,            0.002872,            0.002872
                  38,            0.032966,            0.014394,          0.00060699,              0.8929,             0.83734,             0.86324,             0.51066,            0.030959,            0.016651,          0.00011287,            0.002674,            0.002674,            0.002674
                  39,            0.031796,            0.014014,          0.00068151,             0.91135,             0.83884,             0.87499,             0.51867,            0.030206,            0.016786,           0.0001225,            0.002476,            0.002476,            0.002476
                  40,            0.032432,            0.014535,           0.0005554,             0.90467,             0.82119,             0.85333,             0.52113,            0.028409,            0.018181,          0.00013024,            0.002278,            0.002278,            0.002278
                  41,            0.031052,            0.014146,          0.00055302,             0.89992,             0.82423,             0.86061,             0.52337,            0.029422,            0.018293,          0.00010857,             0.00208,             0.00208,             0.00208
                  42,            0.031004,            0.013977,          0.00047489,             0.89351,              0.8277,             0.85646,             0.52218,            0.029884,            0.017647,          8.2384e-05,            0.001882,            0.001882,            0.001882
                  43,             0.03022,            0.013593,          0.00043582,             0.90969,             0.80541,             0.84422,             0.51368,            0.030017,            0.019771,           0.0001104,            0.001684,            0.001684,            0.001684
                  44,            0.029139,             0.01355,          0.00043796,             0.90348,             0.80755,             0.83768,             0.50129,              0.0313,            0.019995,          0.00011746,            0.001486,            0.001486,            0.001486
                  45,              0.0297,            0.013766,          0.00037297,             0.90492,             0.82006,             0.84778,             0.49945,             0.03048,            0.019205,          7.9878e-05,            0.001288,            0.001288,            0.001288
                  46,            0.029103,            0.013476,           0.0003479,             0.89644,             0.81255,             0.84601,             0.50641,            0.030754,            0.018824,          7.1705e-05,             0.00109,             0.00109,             0.00109
                  47,            0.027743,            0.012952,          0.00029842,             0.88695,             0.83582,             0.85385,             0.51457,             0.02953,            0.018052,          6.8913e-05,            0.000892,            0.000892,            0.000892
                  48,            0.028109,            0.013408,           0.0002998,             0.89778,             0.80804,             0.83613,             0.49622,            0.031009,            0.019786,          6.8487e-05,            0.000694,            0.000694,            0.000694
                  49,            0.027622,            0.013121,          0.00028252,             0.90251,              0.8127,             0.83922,             0.50244,            0.030504,            0.019622,          5.8709e-05,            0.000496,            0.000496,            0.000496
