               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  44,            0.010728,           0.0041082,          0.00012014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.010102,           0.0038776,          0.00011185,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  46,           0.0096585,           0.0037333,          0.00010025,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  47,           0.0091012,           0.0034719,          9.1838e-05,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  48,           0.0087533,           0.0033305,          8.4093e-05,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  49,           0.0083614,           0.0032246,          7.6651e-05,             0.81789,             0.52589,             0.65329,             0.32501,            0.060725,            0.050504,           0.0013615,            0.000496,            0.000496,            0.000496
                   0,             0.11433,            0.035044,             0.01792,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.070143,           0.0033175,           0.0033175
                   1,            0.085157,            0.030142,           0.0059396,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040011,           0.0065191,           0.0065191
                   2,            0.077591,            0.028101,            0.004783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097475,           0.0095888,           0.0095888
                   3,            0.072583,              0.0284,           0.0042065,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   4,            0.066506,            0.027458,           0.0036575,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   5,            0.063131,            0.026241,           0.0033296,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009208,            0.009208,            0.009208
                   6,            0.060741,            0.025632,           0.0031566,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00901,             0.00901,             0.00901
                   7,             0.06016,            0.025892,           0.0029692,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008812,            0.008812,            0.008812
                   8,            0.058389,            0.026232,           0.0029272,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008614,            0.008614,            0.008614
                   9,            0.057356,            0.025713,            0.002775,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008416,            0.008416,            0.008416
                  10,            0.057104,            0.025685,           0.0028338,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008218,            0.008218,            0.008218
                  11,              0.0556,            0.024894,           0.0024756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00802,             0.00802,             0.00802
                  12,            0.054947,            0.024643,           0.0025411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007822,            0.007822,            0.007822
                  13,            0.054349,            0.024033,           0.0024434,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007624,            0.007624,            0.007624
