               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.034975,            0.015059,          0.00083839,             0.88117,             0.83321,             0.86256,             0.53043,            0.028148,            0.016311,          0.00034186,             0.00307,             0.00307,             0.00307
                  37,            0.033951,            0.015172,          0.00066665,             0.88732,             0.82682,             0.86016,             0.51418,            0.032017,            0.018013,          0.00043391,            0.002872,            0.002872,            0.002872
                  38,            0.033582,            0.014601,          0.00068622,             0.89423,             0.84887,             0.87691,              0.5388,            0.029676,            0.015917,          0.00025638,            0.002674,            0.002674,            0.002674
                  39,            0.032805,            0.014233,          0.00066829,             0.89008,             0.83546,             0.86691,             0.50783,            0.030543,            0.017552,            0.000363,            0.002476,            0.002476,            0.002476
                  40,            0.033225,            0.014812,          0.00062625,             0.89613,             0.83659,             0.86773,              0.5335,            0.029112,            0.017059,          0.00029935,            0.002278,            0.002278,            0.002278
                  41,             0.03196,            0.014352,           0.0006052,             0.88434,             0.83621,             0.86438,             0.53862,            0.028201,            0.016581,          0.00027866,             0.00208,             0.00208,             0.00208
                  42,            0.031799,            0.014249,          0.00048497,             0.88122,             0.82307,             0.84107,             0.49887,            0.030677,            0.018353,           0.0002062,            0.001882,            0.001882,            0.001882
                  43,            0.031354,             0.01386,          0.00048666,             0.88874,             0.83133,             0.86566,             0.51228,            0.030016,            0.017988,          0.00017567,            0.001684,            0.001684,            0.001684
                  44,            0.030188,            0.013861,           0.0005195,              0.8841,             0.82307,             0.84684,              0.5145,            0.030489,            0.017632,          0.00021814,            0.001486,            0.001486,            0.001486
                  45,            0.030832,            0.014077,          0.00040322,             0.89079,              0.8118,             0.84907,             0.51222,            0.029874,            0.018737,           0.0002294,            0.001288,            0.001288,            0.001288
                  46,            0.030499,            0.013795,          0.00038171,             0.90351,             0.82137,             0.85786,             0.51491,            0.030089,            0.018396,          0.00019484,             0.00109,             0.00109,             0.00109
                  47,            0.029052,            0.013291,          0.00037418,             0.87441,             0.83659,             0.85945,             0.52419,            0.029061,            0.017592,           0.0002446,            0.000892,            0.000892,            0.000892
                  48,             0.02946,            0.013676,          0.00038632,              0.8793,             0.82344,             0.84973,             0.51772,            0.029603,            0.017926,          0.00021333,            0.000694,            0.000694,            0.000694
                  49,            0.028951,            0.013545,          0.00032469,             0.89922,             0.80503,             0.84306,             0.50355,            0.029547,            0.018705,          0.00032306,            0.000496,            0.000496,            0.000496
